,trial number,sensor position,sample num,sensor value,subject identifier,matching condition,channel,name,time
5,44,FP1,0,2.004,a,S1 obj,0,co2a0000364,0.0
6,44,FP1,1,8.352,a,S1 obj,0,co2a0000364,0.00390625
7,44,FP1,2,11.281,a,S1 obj,0,co2a0000364,0.0078125
8,44,FP1,3,9.328,a,S1 obj,0,co2a0000364,0.01171875
9,44,FP1,4,4.445,a,S1 obj,0,co2a0000364,0.015625
10,44,FP1,5,0.051,a,S1 obj,0,co2a0000364,0.01953125
11,44,FP1,6,-2.391,a,S1 obj,0,co2a0000364,0.0234375
12,44,FP1,7,-1.414,a,S1 obj,0,co2a0000364,0.02734375
13,44,FP1,8,1.516,a,S1 obj,0,co2a0000364,0.03125
14,44,FP1,9,5.422,a,S1 obj,0,co2a0000364,0.03515625
15,44,FP1,10,7.863,a,S1 obj,0,co2a0000364,0.0390625
16,44,FP1,11,7.863,a,S1 obj,0,co2a0000364,0.04296875
17,44,FP1,12,5.91,a,S1 obj,0,co2a0000364,0.046875
18,44,FP1,13,3.469,a,S1 obj,0,co2a0000364,0.05078125
19,44,FP1,14,2.981,a,S1 obj,0,co2a0000364,0.0546875
20,44,FP1,15,3.957,a,S1 obj,0,co2a0000364,0.05859375
21,44,FP1,16,4.934,a,S1 obj,0,co2a0000364,0.0625
22,44,FP1,17,4.445,a,S1 obj,0,co2a0000364,0.06640625
23,44,FP1,18,3.469,a,S1 obj,0,co2a0000364,0.0703125
24,44,FP1,19,2.981,a,S1 obj,0,co2a0000364,0.07421875
25,44,FP1,20,4.445,a,S1 obj,0,co2a0000364,0.078125
26,44,FP1,21,6.887,a,S1 obj,0,co2a0000364,0.08203125
27,44,FP1,22,7.863,a,S1 obj,0,co2a0000364,0.0859375
28,44,FP1,23,4.445,a,S1 obj,0,co2a0000364,0.08984375
29,44,FP1,24,-1.414,a,S1 obj,0,co2a0000364,0.09375
30,44,FP1,25,-5.809,a,S1 obj,0,co2a0000364,0.09765625
31,44,FP1,26,-6.297,a,S1 obj,0,co2a0000364,0.1015625
32,44,FP1,27,-2.391,a,S1 obj,0,co2a0000364,0.10546875
33,44,FP1,28,2.004,a,S1 obj,0,co2a0000364,0.109375
34,44,FP1,29,2.981,a,S1 obj,0,co2a0000364,0.11328125
35,44,FP1,30,0.051,a,S1 obj,0,co2a0000364,0.1171875
36,44,FP1,31,-3.367,a,S1 obj,0,co2a0000364,0.12109375
37,44,FP1,32,-4.344,a,S1 obj,0,co2a0000364,0.125
38,44,FP1,33,-2.391,a,S1 obj,0,co2a0000364,0.12890625
39,44,FP1,34,-0.437,a,S1 obj,0,co2a0000364,0.1328125
40,44,FP1,35,-1.414,a,S1 obj,0,co2a0000364,0.13671875
41,44,FP1,36,-6.297,a,S1 obj,0,co2a0000364,0.140625
42,44,FP1,37,-10.691,a,S1 obj,0,co2a0000364,0.14453125
43,44,FP1,38,-11.18,a,S1 obj,0,co2a0000364,0.1484375
44,44,FP1,39,-6.297,a,S1 obj,0,co2a0000364,0.15234375
45,44,FP1,40,0.539,a,S1 obj,0,co2a0000364,0.15625
46,44,FP1,41,4.445,a,S1 obj,0,co2a0000364,0.16015625
47,44,FP1,42,4.445,a,S1 obj,0,co2a0000364,0.1640625
48,44,FP1,43,2.492,a,S1 obj,0,co2a0000364,0.16796875
49,44,FP1,44,1.516,a,S1 obj,0,co2a0000364,0.171875
50,44,FP1,45,3.469,a,S1 obj,0,co2a0000364,0.17578125
51,44,FP1,46,6.399,a,S1 obj,0,co2a0000364,0.1796875
52,44,FP1,47,6.887,a,S1 obj,0,co2a0000364,0.18359375
53,44,FP1,48,3.469,a,S1 obj,0,co2a0000364,0.1875
54,44,FP1,49,-1.902,a,S1 obj,0,co2a0000364,0.19140625
55,44,FP1,50,-4.344,a,S1 obj,0,co2a0000364,0.1953125
56,44,FP1,51,-1.902,a,S1 obj,0,co2a0000364,0.19921875
57,44,FP1,52,2.981,a,S1 obj,0,co2a0000364,0.203125
58,44,FP1,53,6.399,a,S1 obj,0,co2a0000364,0.20703125
59,44,FP1,54,6.399,a,S1 obj,0,co2a0000364,0.2109375
60,44,FP1,55,2.492,a,S1 obj,0,co2a0000364,0.21484375
61,44,FP1,56,-0.437,a,S1 obj,0,co2a0000364,0.21875
62,44,FP1,57,-0.437,a,S1 obj,0,co2a0000364,0.22265625
63,44,FP1,58,2.004,a,S1 obj,0,co2a0000364,0.2265625
64,44,FP1,59,3.957,a,S1 obj,0,co2a0000364,0.23046875
65,44,FP1,60,2.981,a,S1 obj,0,co2a0000364,0.234375
66,44,FP1,61,0.051,a,S1 obj,0,co2a0000364,0.23828125
67,44,FP1,62,-1.902,a,S1 obj,0,co2a0000364,0.2421875
68,44,FP1,63,-0.437,a,S1 obj,0,co2a0000364,0.24609375
69,44,FP1,64,2.981,a,S1 obj,0,co2a0000364,0.25
70,44,FP1,65,6.399,a,S1 obj,0,co2a0000364,0.25390625
71,44,FP1,66,5.91,a,S1 obj,0,co2a0000364,0.2578125
72,44,FP1,67,2.004,a,S1 obj,0,co2a0000364,0.26171875
73,44,FP1,68,-2.879,a,S1 obj,0,co2a0000364,0.265625
74,44,FP1,69,-5.32,a,S1 obj,0,co2a0000364,0.26953125
75,44,FP1,70,-4.832,a,S1 obj,0,co2a0000364,0.2734375
76,44,FP1,71,-2.879,a,S1 obj,0,co2a0000364,0.27734375
77,44,FP1,72,-1.902,a,S1 obj,0,co2a0000364,0.28125
78,44,FP1,73,-2.879,a,S1 obj,0,co2a0000364,0.28515625
79,44,FP1,74,-3.855,a,S1 obj,0,co2a0000364,0.2890625
80,44,FP1,75,-3.855,a,S1 obj,0,co2a0000364,0.29296875
81,44,FP1,76,-2.391,a,S1 obj,0,co2a0000364,0.296875
82,44,FP1,77,-0.437,a,S1 obj,0,co2a0000364,0.30078125
83,44,FP1,78,-0.926,a,S1 obj,0,co2a0000364,0.3046875
84,44,FP1,79,-3.855,a,S1 obj,0,co2a0000364,0.30859375
85,44,FP1,80,-6.785,a,S1 obj,0,co2a0000364,0.3125
86,44,FP1,81,-8.738,a,S1 obj,0,co2a0000364,0.31640625
87,44,FP1,82,-8.25,a,S1 obj,0,co2a0000364,0.3203125
88,44,FP1,83,-6.785,a,S1 obj,0,co2a0000364,0.32421875
89,44,FP1,84,-4.344,a,S1 obj,0,co2a0000364,0.328125
90,44,FP1,85,-3.855,a,S1 obj,0,co2a0000364,0.33203125
