,trial number,sensor position,sample num,sensor value,subject identifier,matching condition,channel,name,time
5,107,FP1,0,-6.48,a,S2 match,0,co2a0000365,0.0
6,107,FP1,1,-1.109,a,S2 match,0,co2a0000365,0.00390625
7,107,FP1,2,4.262,a,S2 match,0,co2a0000365,0.0078125
8,107,FP1,3,7.192,a,S2 match,0,co2a0000365,0.01171875
9,107,FP1,4,6.215,a,S2 match,0,co2a0000365,0.015625
10,107,FP1,5,2.309,a,S2 match,0,co2a0000365,0.01953125
11,107,FP1,6,-2.085,a,S2 match,0,co2a0000365,0.0234375
12,107,FP1,7,-3.55,a,S2 match,0,co2a0000365,0.02734375
13,107,FP1,8,-0.132,a,S2 match,0,co2a0000365,0.03125
14,107,FP1,9,6.704,a,S2 match,0,co2a0000365,0.03515625
15,107,FP1,10,12.075,a,S2 match,0,co2a0000365,0.0390625
16,107,FP1,11,11.587,a,S2 match,0,co2a0000365,0.04296875
17,107,FP1,12,6.215,a,S2 match,0,co2a0000365,0.046875
18,107,FP1,13,-0.132,a,S2 match,0,co2a0000365,0.05078125
19,107,FP1,14,-2.085,a,S2 match,0,co2a0000365,0.0546875
20,107,FP1,15,3.286,a,S2 match,0,co2a0000365,0.05859375
21,107,FP1,16,12.075,a,S2 match,0,co2a0000365,0.0625
22,107,FP1,17,18.422,a,S2 match,0,co2a0000365,0.06640625
23,107,FP1,18,18.911,a,S2 match,0,co2a0000365,0.0703125
24,107,FP1,19,14.516,a,S2 match,0,co2a0000365,0.07421875
25,107,FP1,20,9.145,a,S2 match,0,co2a0000365,0.078125
26,107,FP1,21,7.192,a,S2 match,0,co2a0000365,0.08203125
27,107,FP1,22,7.192,a,S2 match,0,co2a0000365,0.0859375
28,107,FP1,23,7.192,a,S2 match,0,co2a0000365,0.08984375
29,107,FP1,24,5.239,a,S2 match,0,co2a0000365,0.09375
30,107,FP1,25,2.797,a,S2 match,0,co2a0000365,0.09765625
31,107,FP1,26,2.309,a,S2 match,0,co2a0000365,0.1015625
32,107,FP1,27,6.215,a,S2 match,0,co2a0000365,0.10546875
33,107,FP1,28,12.075,a,S2 match,0,co2a0000365,0.109375
34,107,FP1,29,15.981,a,S2 match,0,co2a0000365,0.11328125
35,107,FP1,30,14.516,a,S2 match,0,co2a0000365,0.1171875
36,107,FP1,31,8.657,a,S2 match,0,co2a0000365,0.12109375
37,107,FP1,32,1.821,a,S2 match,0,co2a0000365,0.125
38,107,FP1,33,-0.621,a,S2 match,0,co2a0000365,0.12890625
39,107,FP1,34,2.309,a,S2 match,0,co2a0000365,0.1328125
40,107,FP1,35,7.192,a,S2 match,0,co2a0000365,0.13671875
41,107,FP1,36,10.122,a,S2 match,0,co2a0000365,0.140625
42,107,FP1,37,9.633,a,S2 match,0,co2a0000365,0.14453125
43,107,FP1,38,6.215,a,S2 match,0,co2a0000365,0.1484375
44,107,FP1,39,4.751,a,S2 match,0,co2a0000365,0.15234375
45,107,FP1,40,5.727,a,S2 match,0,co2a0000365,0.15625
46,107,FP1,41,8.657,a,S2 match,0,co2a0000365,0.16015625
47,107,FP1,42,11.587,a,S2 match,0,co2a0000365,0.1640625
48,107,FP1,43,13.051,a,S2 match,0,co2a0000365,0.16796875
49,107,FP1,44,14.028,a,S2 match,0,co2a0000365,0.171875
50,107,FP1,45,15.493,a,S2 match,0,co2a0000365,0.17578125
51,107,FP1,46,17.446,a,S2 match,0,co2a0000365,0.1796875
52,107,FP1,47,18.911,a,S2 match,0,co2a0000365,0.18359375
53,107,FP1,48,17.934,a,S2 match,0,co2a0000365,0.1875
54,107,FP1,49,15.004,a,S2 match,0,co2a0000365,0.19140625
55,107,FP1,50,12.075,a,S2 match,0,co2a0000365,0.1953125
56,107,FP1,51,10.61,a,S2 match,0,co2a0000365,0.19921875
57,107,FP1,52,11.098,a,S2 match,0,co2a0000365,0.203125
58,107,FP1,53,12.075,a,S2 match,0,co2a0000365,0.20703125
59,107,FP1,54,11.098,a,S2 match,0,co2a0000365,0.2109375
60,107,FP1,55,9.633,a,S2 match,0,co2a0000365,0.21484375
61,107,FP1,56,8.169,a,S2 match,0,co2a0000365,0.21875
62,107,FP1,57,9.145,a,S2 match,0,co2a0000365,0.22265625
63,107,FP1,58,11.587,a,S2 match,0,co2a0000365,0.2265625
64,107,FP1,59,14.028,a,S2 match,0,co2a0000365,0.23046875
65,107,FP1,60,14.028,a,S2 match,0,co2a0000365,0.234375
66,107,FP1,61,13.051,a,S2 match,0,co2a0000365,0.23828125
67,107,FP1,62,11.587,a,S2 match,0,co2a0000365,0.2421875
68,107,FP1,63,10.122,a,S2 match,0,co2a0000365,0.24609375
69,107,FP1,64,7.68,a,S2 match,0,co2a0000365,0.25
70,107,FP1,65,4.262,a,S2 match,0,co2a0000365,0.25390625
71,107,FP1,66,0.356,a,S2 match,0,co2a0000365,0.2578125
72,107,FP1,67,-1.109,a,S2 match,0,co2a0000365,0.26171875
73,107,FP1,68,1.821,a,S2 match,0,co2a0000365,0.265625
74,107,FP1,69,8.657,a,S2 match,0,co2a0000365,0.26953125
75,107,FP1,70,15.004,a,S2 match,0,co2a0000365,0.2734375
76,107,FP1,71,17.446,a,S2 match,0,co2a0000365,0.27734375
77,107,FP1,72,14.028,a,S2 match,0,co2a0000365,0.28125
78,107,FP1,73,7.68,a,S2 match,0,co2a0000365,0.28515625
79,107,FP1,74,2.797,a,S2 match,0,co2a0000365,0.2890625
80,107,FP1,75,1.821,a,S2 match,0,co2a0000365,0.29296875
81,107,FP1,76,4.751,a,S2 match,0,co2a0000365,0.296875
82,107,FP1,77,8.169,a,S2 match,0,co2a0000365,0.30078125
83,107,FP1,78,9.145,a,S2 match,0,co2a0000365,0.3046875
84,107,FP1,79,7.68,a,S2 match,0,co2a0000365,0.30859375
85,107,FP1,80,5.727,a,S2 match,0,co2a0000365,0.3125
86,107,FP1,81,4.751,a,S2 match,0,co2a0000365,0.31640625
87,107,FP1,82,5.727,a,S2 match,0,co2a0000365,0.3203125
88,107,FP1,83,9.633,a,S2 match,0,co2a0000365,0.32421875
89,107,FP1,84,14.028,a,S2 match,0,co2a0000365,0.328125
90,107,FP1,85,18.422,a,S2 match,0,co2a0000365,0.33203125
91,107,FP1,86,21.352,a,S2 match,0,co2a0000365,0.3359375
92,107,FP1,87,21.352,a,S2 match,0,co2a0000365,0.33984375
93,107,FP1,88,18.422,a,S2 match,0,co2a0000365,0.34375
94,107,FP1,89,14.028,a,S2 match,0,co2a0000365,0.34765625
