,trial number,sensor position,sample num,sensor value,subject identifier,matching condition,channel,name,time
5,26,FP1,0,-2.35,c,S1 obj,0,co2c0000338,0.0
6,26,FP1,1,-1.373,c,S1 obj,0,co2c0000338,0.00390625
7,26,FP1,2,-0.397,c,S1 obj,0,co2c0000338,0.0078125
8,26,FP1,3,0.58,c,S1 obj,0,co2c0000338,0.01171875
9,26,FP1,4,1.556,c,S1 obj,0,co2c0000338,0.015625
10,26,FP1,5,2.533,c,S1 obj,0,co2c0000338,0.01953125
11,26,FP1,6,3.51,c,S1 obj,0,co2c0000338,0.0234375
12,26,FP1,7,3.51,c,S1 obj,0,co2c0000338,0.02734375
13,26,FP1,8,3.998,c,S1 obj,0,co2c0000338,0.03125
14,26,FP1,9,4.486,c,S1 obj,0,co2c0000338,0.03515625
15,26,FP1,10,5.951,c,S1 obj,0,co2c0000338,0.0390625
16,26,FP1,11,6.927,c,S1 obj,0,co2c0000338,0.04296875
17,26,FP1,12,7.416,c,S1 obj,0,co2c0000338,0.046875
18,26,FP1,13,6.927,c,S1 obj,0,co2c0000338,0.05078125
19,26,FP1,14,4.486,c,S1 obj,0,co2c0000338,0.0546875
20,26,FP1,15,2.045,c,S1 obj,0,co2c0000338,0.05859375
21,26,FP1,16,0.092,c,S1 obj,0,co2c0000338,0.0625
22,26,FP1,17,-2.35,c,S1 obj,0,co2c0000338,0.06640625
23,26,FP1,18,-4.303,c,S1 obj,0,co2c0000338,0.0703125
24,26,FP1,19,-5.768,c,S1 obj,0,co2c0000338,0.07421875
25,26,FP1,20,-6.744,c,S1 obj,0,co2c0000338,0.078125
26,26,FP1,21,-6.744,c,S1 obj,0,co2c0000338,0.08203125
27,26,FP1,22,-5.768,c,S1 obj,0,co2c0000338,0.0859375
28,26,FP1,23,-4.791,c,S1 obj,0,co2c0000338,0.08984375
29,26,FP1,24,-4.303,c,S1 obj,0,co2c0000338,0.09375
30,26,FP1,25,-4.791,c,S1 obj,0,co2c0000338,0.09765625
31,26,FP1,26,-6.744,c,S1 obj,0,co2c0000338,0.1015625
32,26,FP1,27,-8.209,c,S1 obj,0,co2c0000338,0.10546875
33,26,FP1,28,-9.186,c,S1 obj,0,co2c0000338,0.109375
34,26,FP1,29,-8.209,c,S1 obj,0,co2c0000338,0.11328125
35,26,FP1,30,-6.256,c,S1 obj,0,co2c0000338,0.1171875
36,26,FP1,31,-3.326,c,S1 obj,0,co2c0000338,0.12109375
37,26,FP1,32,-0.397,c,S1 obj,0,co2c0000338,0.125
38,26,FP1,33,1.068,c,S1 obj,0,co2c0000338,0.12890625
39,26,FP1,34,1.556,c,S1 obj,0,co2c0000338,0.1328125
40,26,FP1,35,1.556,c,S1 obj,0,co2c0000338,0.13671875
41,26,FP1,36,-0.397,c,S1 obj,0,co2c0000338,0.140625
42,26,FP1,37,-2.35,c,S1 obj,0,co2c0000338,0.14453125
43,26,FP1,38,-4.791,c,S1 obj,0,co2c0000338,0.1484375
44,26,FP1,39,-6.256,c,S1 obj,0,co2c0000338,0.15234375
45,26,FP1,40,-7.233,c,S1 obj,0,co2c0000338,0.15625
46,26,FP1,41,-7.721,c,S1 obj,0,co2c0000338,0.16015625
47,26,FP1,42,-8.209,c,S1 obj,0,co2c0000338,0.1640625
48,26,FP1,43,-8.698,c,S1 obj,0,co2c0000338,0.16796875
49,26,FP1,44,-9.186,c,S1 obj,0,co2c0000338,0.171875
50,26,FP1,45,-9.186,c,S1 obj,0,co2c0000338,0.17578125
51,26,FP1,46,-8.698,c,S1 obj,0,co2c0000338,0.1796875
52,26,FP1,47,-7.721,c,S1 obj,0,co2c0000338,0.18359375
53,26,FP1,48,-7.721,c,S1 obj,0,co2c0000338,0.1875
54,26,FP1,49,-8.209,c,S1 obj,0,co2c0000338,0.19140625
55,26,FP1,50,-9.186,c,S1 obj,0,co2c0000338,0.1953125
56,26,FP1,51,-10.162,c,S1 obj,0,co2c0000338,0.19921875
57,26,FP1,52,-11.139,c,S1 obj,0,co2c0000338,0.203125
58,26,FP1,53,-11.139,c,S1 obj,0,co2c0000338,0.20703125
59,26,FP1,54,-10.162,c,S1 obj,0,co2c0000338,0.2109375
60,26,FP1,55,-9.186,c,S1 obj,0,co2c0000338,0.21484375
